상권_코드,공시지가,아파트_단지_수,아파트_가격_2억_미만_세대_수,아파트_가격_2~4억_세대_수,아파트_가격_5억_이상_세대수,아파트_평균_시가,아파트_평균_면적,집객시설_수,관공서_수,은행_수,종합병원_수,일반_병원_수,약국_수,유치원_수,초등학교_수,중학교_수,고등학교_수,대학교_수,슈퍼마켓_수,극장_수,숙박_시설_수,지하철_역_수,버스_정거장_수
1000883,10318043.370593293,337.0,1441.0,2817.0,5086.0,427945191.4243323,77.75,80.0,0.0,4.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,15.0,0.0,12.0
1000884,6196981.630422904,965.0,1464.0,5648.0,6927.0,363014615.59689116,60.75,42.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,6.0
1000885,10318043.370593293,603.0,1406.0,5678.0,8355.0,438007715.4477612,81.75,53.0,0.0,8.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,9.0
1000886,9613156.704361875,1160.0,6623.0,5855.0,1118.0,244216192.46034482,47.75,16.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1000887,9613156.704361875,755.0,2834.0,5487.0,3797.0,493381777.94569534,87.5,29.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,4.0
1000888,9613156.704361875,354.0,1304.0,1923.0,3323.0,616015211.3050847,109.75,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
1000889,4343225.504950495,900.0,2992.0,5903.0,2023.0,316719674.26666665,58.75,51.0,4.0,4.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0
1000890,4343225.504950495,1173.0,4168.0,7346.0,347.0,258718455.5831202,53.75,36.0,0.0,4.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
1000891,4343225.504950495,968.0,3103.0,5919.0,387.0,267246348.6735537,55.75,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0
1000892,4342703.65147318,25.0,0.0,0.0,8104.0,1387144582.52,84.0,44.0,0.0,4.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0
1000893,7365463.981042654,621.0,2103.0,2910.0,16070.0,497054590.1594203,75.0,45.0,11.0,0.0,3.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,7.0
1000894,11754971.596474046,856.0,5198.0,4576.0,1891.0,268490540.2990654,52.0,41.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,3.0
1000895,4343225.504950495,1243.0,4479.0,7999.0,264.0,257627228.07964602,53.75,23.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1000896,9613156.704361875,1307.0,7486.0,6894.0,1623.0,280880282.8454476,54.75,62.0,0.0,0.0,0.0,8.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,8.0
1000897,9613156.704361875,1061.0,5527.0,5837.0,472.0,257446961.47690856,50.75,11.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
1000898,9613156.704361875,655.0,2146.0,3713.0,1989.0,460394842.06412214,83.75,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1000899,14427572.345203722,330.0,1291.0,1477.0,1931.0,356677467.9909091,61.25,17.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1000900,7365463.981042654,713.0,2457.0,4728.0,4594.0,393038344.6423562,67.0,56.0,13.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,13.0
1000901,7365463.981042654,631.0,2008.0,3147.0,5234.0,482052963.9793978,80.25,35.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,13.0
1000902,11754971.596474046,959.0,4359.0,6616.0,9078.0,351053150.8404588,61.5,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,4.0
1000903,4343225.504950495,904.0,3484.0,5727.0,696.0,271163611.4424779,54.75,23.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
1000904,11754971.596474046,1100.0,5561.0,7346.0,15568.0,422888970.48636365,62.0,97.0,0.0,7.0,0.0,0.0,5.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,27.0,0.0,16.0
1000905,14427572.345203722,442.0,1837.0,2036.0,678.0,289961297.2760181,58.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1000906,14427572.345203722,399.0,1586.0,1972.0,699.0,288441309.12781954,56.0,14.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0
1000907,9613156.704361875,446.0,1392.0,3397.0,1170.0,410303098.3632287,72.75,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,5.0
1000908,9613156.704361875,342.0,986.0,3051.0,1676.0,345496714.3684211,62.75,19.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0
1000909,9613156.704361875,353.0,988.0,2089.0,4607.0,399100488.6515581,62.75,6.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
1000910,13201059.141212925,445.0,232.0,1698.0,7587.0,1329247838.5797753,145.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,4.0
1000911,13201059.141212925,460.0,241.0,1248.0,8407.0,1164455579.2869565,131.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,12.0,0.0,0.0
1000912,12526180.26183283,537.0,340.0,1240.0,13240.0,874858743.1843575,93.0,15.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1000913,9613156.704361875,1117.0,5243.0,5731.0,4827.0,410138350.19247985,68.75,53.0,4.0,4.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,12.0
1000914,9613156.704361875,1439.0,5247.0,7559.0,6770.0,431932862.9833217,69.75,96.0,0.0,8.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,12.0,0.0,7.0
1000915,12526180.26183283,893.0,3374.0,3971.0,6890.0,431612911.6696529,66.75,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
1000916,12526180.26183283,661.0,3107.0,2572.0,7231.0,395100508.5975794,61.0,11.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1000917,12526180.26183283,883.0,3682.0,3469.0,15525.0,513723960.4496036,65.0,48.0,1.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0
1000918,13201059.141212925,451.0,1303.0,2796.0,7167.0,576779835.2084258,76.75,14.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
1000919,10806788.503184713,640.0,1783.0,2688.0,15798.0,543343716.2046875,65.0,29.0,0.0,4.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1000920,10806788.503184713,1287.0,3546.0,5962.0,10974.0,407707670.8811189,60.0,47.0,9.0,0.0,1.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
1000921,10806788.503184713,922.0,1511.0,3083.0,14457.0,575543060.1464208,71.25,15.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
1000922,10806788.503184713,1865.0,5985.0,9216.0,6938.0,350840301.9152815,56.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,8.0
1000923,10806788.503184713,1452.0,6068.0,9990.0,3666.0,343515922.8677686,55.0,47.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,8.0
1000924,9613156.704361875,972.0,3002.0,4798.0,6209.0,490468325.7222222,72.75,39.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,4.0
1000925,13201059.141212925,593.0,1947.0,2763.0,15935.0,602219872.4182125,73.75,47.0,1.0,0.0,0.0,0.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
1000926,9613156.704361875,376.0,1039.0,2267.0,5585.0,397947072.12765956,61.75,24.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0
1000927,13201059.141212925,517.0,1549.0,3046.0,5795.0,645260463.1779497,81.25,53.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,9.0,0.0,7.0
1000928,4342703.65147318,232.0,407.0,786.0,6417.0,586777507.9913793,56.75,69.0,4.0,0.0,0.0,0.0,9.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,13.0
1000929,14427572.345203722,309.0,1249.0,1315.0,7691.0,657089416.9611651,80.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1000930,11754971.596474046,930.0,6096.0,9662.0,9919.0,392937322.2,60.5,102.0,4.0,5.0,0.0,4.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,16.0
1000931,12526180.26183283,493.0,340.0,1225.0,8648.0,809290077.0486815,90.75,90.0,7.0,19.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,9.0,4.0,12.0
1000932,10806788.503184713,1111.0,2212.0,4849.0,9294.0,519795899.8919892,69.0,34.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,4.0
1000933,3770798.7456618743,670.0,864.0,3892.0,5314.0,364146432.2895522,58.0,61.0,1.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,21.0
1000934,3770798.7456618743,593.0,782.0,6548.0,3903.0,361317383.237774,57.0,47.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,19.0
1000935,12526180.26183283,163.0,736.0,634.0,1982.0,390607093.8588957,67.5,45.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1000936,9613156.704361875,590.0,2032.0,3661.0,2898.0,530783941.0762712,82.5,27.0,3.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,4.0
1000937,12526180.26183283,833.0,2907.0,3642.0,11061.0,475901297.6254502,69.75,69.0,5.0,7.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,6.0,5.0,1.0
1000938,9613156.704361875,1150.0,5796.0,6925.0,1329.0,309509283.3043478,59.5,27.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1000939,13201059.141212925,481.0,1351.0,3054.0,14449.0,684636239.1392932,80.25,79.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,4.0
1000940,3271007.6140931663,954.0,3933.0,8426.0,9.0,210150673.4465409,50.0,122.0,8.0,0.0,0.0,0.0,24.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
1000941,5900528.146718146,836.0,3280.0,7614.0,11270.0,291944816.15789473,59.0,126.0,0.0,12.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,5.0
1000942,3271007.6140931663,1033.0,1527.0,9844.0,123.0,261326938.11035818,57.0,90.0,8.0,1.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,7.0
1000943,6035553.711387737,2320.0,14645.0,7870.0,8242.0,226781252.8064655,47.0,24.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0
1000944,6035553.711387737,2924.0,16512.0,10935.0,3215.0,205712996.66757867,48.75,133.0,0.0,3.0,0.0,3.0,25.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,15.0
1000945,6035553.711387737,3152.0,19824.0,10716.0,6230.0,216000682.18781725,48.0,99.0,0.0,4.0,0.0,0.0,11.0,4.0,0.0,0.0,0.0,0.0,3.0,0.0,12.0,0.0,8.0
1000946,6035553.711387737,3433.0,18162.0,12774.0,199.0,199622553.39062044,49.0,62.0,4.0,0.0,0.0,0.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
1000947,6295082.387557797,3167.0,18442.0,11396.0,2564.0,210373372.6760341,48.0,32.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0
1000948,6295082.387557797,3506.0,17071.0,14568.0,143.0,208477024.22989163,49.75,44.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,4.0
1000949,6295082.387557797,2169.0,11593.0,9037.0,2160.0,219863639.35684648,48.75,35.0,0.0,0.0,0.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,5.0
1000950,6230284.520668426,2084.0,10135.0,8755.0,2555.0,217312857.3315739,49.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0
1000951,6230284.520668426,3046.0,15163.0,12311.0,1926.0,207761485.91398555,49.0,40.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,11.0
1000952,6230284.520668426,2488.0,11692.0,10816.0,9009.0,230371404.4328778,51.0,60.0,0.0,6.0,0.0,0.0,12.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
1000953,5995469.725063939,2960.0,12250.0,15945.0,840.0,220827587.61756757,53.75,46.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,4.0
1000954,7513596.7465753425,3100.0,18370.0,11440.0,14402.0,240128574.9648387,46.75,140.0,0.0,4.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,16.0
1000955,5900528.146718146,1370.0,7674.0,11398.0,8171.0,230357544.9489051,52.75,51.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0
1000956,5023694.511627907,1745.0,8516.0,10865.0,8111.0,244977286.55873924,53.0,44.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,12.0
1000957,5023694.511627907,1300.0,6505.0,7708.0,7310.0,240489981.63076922,49.0,69.0,4.0,4.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,24.0
1000958,5900528.146718146,608.0,4396.0,6902.0,8367.0,271461688.96546054,57.75,95.0,11.0,4.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,15.0,0.0,14.0
1000959,5900528.146718146,559.0,3445.0,7219.0,8345.0,278502878.02504474,58.75,49.0,0.0,4.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,3.0
1000960,5900528.146718146,902.0,4824.0,7345.0,7737.0,259293844.95011085,57.75,88.0,0.0,0.0,0.0,6.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,13.0
1000961,5995469.725063939,466.0,1417.0,3373.0,12034.0,402304256.9098712,78.5,60.0,4.0,4.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1000962,4873679.222972973,436.0,1335.0,2541.0,17185.0,543290666.7110091,80.5,110.0,4.0,11.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,4.0
1000963,5995469.725063939,2607.0,13150.0,11743.0,3140.0,215090836.93670887,50.0,61.0,0.0,4.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,5.0
1000964,5900528.146718146,927.0,4165.0,5040.0,6987.0,279481195.69902915,61.0,34.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,8.0
1000965,5900528.146718146,811.0,2963.0,10771.0,12982.0,315021845.8495684,63.5,85.0,4.0,0.0,0.0,0.0,5.0,8.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,8.0
1000966,3267883.70554177,587.0,2864.0,3642.0,147.0,192030851.10051107,52.75,35.0,4.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1000967,4373616.194486983,988.0,5178.0,6415.0,2310.0,226261115.645749,59.5,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,4.0
1000968,2872244.68412943,1215.0,8748.0,15319.0,2115.0,178376289.9185185,50.0,96.0,0.0,4.0,0.0,3.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,12.0
1000969,2872244.68412943,723.0,4750.0,5889.0,3014.0,196909299.57676348,53.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
1000970,1914359.3083387201,200.0,764.0,2245.0,15153.0,507294012.66,70.0,24.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
1000971,4160850.1730902377,1242.0,8118.0,8730.0,36.0,184212776.5289855,48.75,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1000972,4160850.1730902377,1943.0,13066.0,11475.0,0.0,175783467.5522388,49.75,50.0,0.0,0.0,0.0,0.0,15.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,4.0
1000973,4160850.1730902377,2150.0,13522.0,12905.0,0.0,181847440.17209303,49.75,49.0,8.0,0.0,0.0,0.0,11.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
1000974,4406497.07078926,134.0,426.0,465.0,10669.0,513635282.2238806,89.0,56.0,0.0,0.0,0.0,0.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0
1000975,1914359.3083387201,114.0,713.0,34.0,0.0,156646038.31578946,44.0,35.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0
1000976,1914359.3083387201,239.0,1048.0,576.0,8830.0,403525515.9665272,67.0,31.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0
1000977,2731360.6443186766,1080.0,6419.0,12991.0,3819.0,209263692.13333333,55.75,59.0,5.0,4.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0
1000978,4160850.1730902377,1564.0,10871.0,8326.0,473.0,175534674.3663683,48.0,42.0,0.0,0.0,0.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,4.0
1000979,4160850.1730902377,1166.0,8301.0,13331.0,3768.0,202975301.11578044,50.0,47.0,0.0,8.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0
1000980,4406497.07078926,744.0,4760.0,12633.0,6317.0,237441457.21774194,60.75,61.0,1.0,3.0,0.0,8.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,4.0
1000981,2872244.68412943,847.0,6221.0,15106.0,4209.0,195995766.44391972,51.0,170.0,7.0,4.0,0.0,0.0,26.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,4.0,16.0
1000982,2451149.116607774,385.0,2274.0,1467.0,1057.0,184334966.3194805,51.0,48.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,4.0
1000983,4373616.194486983,1004.0,6417.0,7158.0,4793.0,196645974.41035858,51.0,95.0,1.0,0.0,0.0,0.0,11.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,27.0
1000984,4373616.194486983,1093.0,6109.0,7706.0,3791.0,223033716.6715462,60.75,45.0,0.0,3.0,0.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
1000985,2872244.68412943,2450.0,17575.0,10132.0,6215.0,182253910.9485714,50.75,46.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0
1000986,4373616.194486983,1824.0,16682.0,13838.0,2512.0,187434850.3125,51.0,82.0,4.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,23.0
1000987,4224172.759714512,1107.0,9561.0,9104.0,112.0,170855297.67208672,56.75,20.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
1000988,4224172.759714512,1327.0,11261.0,15013.0,288.0,187491968.31499624,56.75,21.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,4.0
1000989,4160850.1730902377,1650.0,10750.0,13362.0,23.0,187423693.8,51.75,21.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0
1000990,4373616.194486983,1574.0,9227.0,9924.0,1527.0,198751835.01778907,53.75,38.0,1.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,4.0
1000991,4373616.194486983,2103.0,12504.0,11604.0,1274.0,191746071.24821684,52.75,42.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,4.0
1000992,2731360.6443186766,1146.0,6037.0,12055.0,5379.0,252002480.68324608,56.5,35.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0
1000993,4373616.194486983,673.0,3726.0,5636.0,4777.0,233246881.66716197,61.75,38.0,3.0,8.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,5.0
1000994,4160850.1730902377,523.0,2216.0,3791.0,1367.0,220604309.71128106,50.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
1000995,4160850.1730902377,833.0,4349.0,5613.0,901.0,217600652.0612245,48.75,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,4.0
1000996,4160850.1730902377,569.0,3487.0,5198.0,823.0,228973668.15289983,51.0,27.0,4.0,0.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0
1000997,4160850.1730902377,600.0,3835.0,5698.0,526.0,208635344.925,53.25,75.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0
1000998,2872244.68412943,2041.0,15072.0,9061.0,0.0,163860560.29838315,48.75,21.0,7.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
1000999,4160850.1730902377,1085.0,13056.0,15503.0,5102.0,201644965.23225805,50.75,47.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,4.0
1001000,4224172.759714512,1053.0,10206.0,9684.0,135.0,171929955.41025642,52.75,52.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,6.0,0.0,0.0
1001001,4160850.1730902377,1890.0,12760.0,11988.0,16.0,184349404.8888889,54.0,42.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
1001002,4406497.07078926,1375.0,10029.0,14363.0,1718.0,195669879.16581818,55.75,109.0,4.0,9.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,1.0
1001003,4373616.194486983,1020.0,7828.0,13556.0,3067.0,196662111.18823528,49.75,20.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1001004,4373616.194486983,1953.0,15992.0,13288.0,5239.0,182345821.06451613,50.0,55.0,0.0,4.0,0.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,8.0
1001005,4224172.759714512,1098.0,8141.0,11138.0,2342.0,191979800.4398907,52.75,89.0,4.0,0.0,0.0,4.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,14.0
1001006,4224172.759714512,853.0,6621.0,15482.0,3488.0,221366319.43376318,59.75,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
1001007,2451149.116607774,377.0,2274.0,1092.0,0.0,154596165.80901858,47.0,58.0,4.0,0.0,0.0,0.0,7.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0
1001008,4373616.194486983,590.0,3890.0,4402.0,44.0,185468880.2542373,48.5,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,0.0,7.0
1001009,4373616.194486983,765.0,4435.0,8920.0,2724.0,202816057.53333333,51.0,33.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0
1001010,4373616.194486983,1602.0,11185.0,11558.0,2405.0,177074691.2247191,47.75,35.0,4.0,0.0,0.0,4.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
